
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.000	0.00000	0.00000	0.00000
6500	0.000	0.00000	0.00000	0.00000
10000	0.198	0.14127	0.00000	0.50000
15000	0.094	0.09589	0.00000	0.30000
20000	0.198	0.14098	0.00000	0.50000
25000	0.800	0.26893	0.30000	1.30250
30000	0.000	0.00000	0.00000	0.00000
35000	0.504	0.22308	0.10000	1.00000
40000	0.397	0.18664	0.10000	0.80000
45000	0.408	0.20197	0.10000	0.80000
50000	0.799	0.28014	0.30000	1.40000
55000	1.098	0.33220	0.50000	1.80000
60000	1.285	0.35551	0.60000	2.00000
65000	2.114	0.45734	1.29750	3.00000
70000	3.178	0.54880	2.19750	4.30000
75000	2.495	0.47483	1.60000	3.50000
80000	3.591	0.60073	2.50000	4.70250
85000	2.181	0.43741	1.39750	3.00250
90000	2.789	0.51180	1.80000	3.80000
95000	3.509	0.57533	2.40000	4.70000
100000	3.619	0.57224	2.59750	4.90000
105000	6.770	0.78479	5.30000	8.30250
110000	6.307	0.75894	4.90000	7.90000
115000	5.483	0.69669	4.10000	6.80000
125000	7.171	0.81471	5.60000	8.90000
130000	5.821	0.75527	4.39750	7.40000
135000	7.997	0.84868	6.40000	9.70000
145000	10.069	0.97243	8.20000	12.00000
155000	10.395	0.96734	8.50000	12.50000
160000	11.896	1.01618	9.90000	14.00000
170000	9.956	0.95389	8.20000	12.00000
180000	11.520	1.00451	9.49750	13.30250
190000	12.988	1.05912	11.00000	15.10000
