
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.000	0.00000	0.00000	0.00000
6500	0.000	0.00000	0.00000	0.00000
10000	0.000	0.00000	0.00000	0.00000
15000	0.000	0.00000	0.00000	0.00000
20000	0.000	0.00000	0.00000	0.00000
25000	0.000	0.00000	0.00000	0.00000
30000	0.000	0.00000	0.00000	0.00000
35000	0.000	0.00000	0.00000	0.00000
40000	0.098	0.09866	0.00000	0.30000
45000	0.000	0.00000	0.00000	0.00000
50000	0.000	0.00000	0.00000	0.00000
55000	0.000	0.00000	0.00000	0.00000
60000	0.000	0.00000	0.00000	0.00000
65000	0.102	0.09673	0.00000	0.30000
70000	0.786	0.28204	0.30000	1.40000
75000	0.594	0.24376	0.20000	1.10000
80000	0.410	0.20094	0.10000	0.90000
85000	1.199	0.35662	0.60000	1.90250
90000	1.201	0.34618	0.59750	1.90000
95000	1.102	0.32265	0.50000	1.80000
100000	1.294	0.34217	0.60000	2.00000
105000	2.878	0.52210	1.90000	4.00000
110000	1.187	0.33901	0.60000	1.80000
115000	1.716	0.40570	0.90000	2.50000
125000	3.402	0.57897	2.30000	4.50000
130000	2.203	0.46123	1.39750	3.10250
135000	5.316	0.70015	4.00000	6.70000
145000	3.073	0.54912	2.00000	4.20000
155000	3.485	0.56529	2.50000	4.70000
160000	4.594	0.64844	3.40000	6.00000
170000	6.200	0.77286	4.79750	7.70000
180000	3.919	0.60126	2.80000	5.20000
190000	3.995	0.64383	2.80000	5.20000
