
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.000	0.00000	0.00000	0.00000
6500	0.204	0.13661	0.00000	0.50000
10000	0.094	0.09505	0.00000	0.30000
15000	0.000	0.00000	0.00000	0.00000
20000	0.000	0.00000	0.00000	0.00000
25000	0.102	0.10322	0.00000	0.40000
30000	0.100	0.10364	0.00000	0.30000
35000	0.100	0.09955	0.00000	0.30000
40000	0.804	0.28591	0.30000	1.40000
45000	0.100	0.10030	0.00000	0.30000
50000	0.506	0.22788	0.10000	1.00000
55000	0.902	0.29140	0.40000	1.50000
60000	0.699	0.25940	0.20000	1.20000
65000	1.900	0.42234	1.10000	2.70000
70000	2.197	0.45838	1.40000	3.10250
75000	2.576	0.50220	1.60000	3.60000
80000	2.478	0.48251	1.60000	3.50000
85000	4.467	0.64599	3.20000	5.80000
90000	3.504	0.56769	2.40000	4.70000
95000	3.683	0.59032	2.60000	4.90000
100000	3.821	0.61399	2.70000	5.00000
105000	3.298	0.56081	2.29750	4.40250
110000	3.785	0.60101	2.60000	5.00000
115000	4.470	0.64612	3.20000	5.80000
125000	8.077	0.87717	6.40000	9.80000
130000	5.430	0.73223	4.10000	6.90000
135000	3.971	0.62952	2.80000	5.30000
145000	7.413	0.85415	5.80000	9.10250
155000	6.318	0.77107	4.80000	7.80000
160000	9.317	0.92981	7.60000	11.20000
170000	8.784	0.89519	7.00000	10.50000
180000	8.727	0.92279	7.00000	10.70000
190000	7.307	0.82775	5.80000	8.90000
