
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.000	0.00000	0.00000	0.00000
6500	0.000	0.00000	0.00000	0.00000
10000	0.000	0.00000	0.00000	0.00000
15000	0.000	0.00000	0.00000	0.00000
20000	0.000	0.00000	0.00000	0.00000
25000	0.199	0.14254	0.00000	0.50000
30000	0.000	0.00000	0.00000	0.00000
35000	0.401	0.20528	0.10000	0.80250
40000	0.506	0.21936	0.10000	1.00000
45000	0.891	0.28468	0.40000	1.50000
50000	0.997	0.32315	0.40000	1.70000
55000	1.192	0.34965	0.60000	1.90000
60000	1.807	0.42271	1.00000	2.60000
65000	2.989	0.53563	2.00000	4.00000
70000	2.834	0.50540	1.90000	3.90000
75000	2.710	0.49518	1.70000	3.70000
80000	4.307	0.64220	3.10000	5.60000
85000	8.128	0.84476	6.50000	9.80000
90000	4.921	0.67190	3.70000	6.30250
95000	7.169	0.78962	5.60000	8.70000
100000	7.212	0.83111	5.60000	9.00000
105000	6.208	0.77458	4.70000	7.80000
110000	8.064	0.88623	6.30000	9.80000
115000	6.094	0.74057	4.79750	7.60000
125000	13.299	1.06862	11.30000	15.50000
130000	5.934	0.71692	4.60000	7.40000
135000	11.877	1.00742	10.00000	13.90000
145000	11.042	0.96334	9.19750	13.00000
155000	13.909	1.09623	11.79750	15.90250
160000	14.109	1.13243	12.00000	16.30000
170000	12.079	1.02916	10.10000	14.10000
180000	9.616	0.94138	7.90000	11.50000
190000	12.761	1.06346	10.79750	15.00000
