
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.305	0.17486	0.00000	0.70000
6500	7.788	0.85393	6.20000	9.40000
10000	12.004	0.99375	10.10000	14.00000
15000	34.144	1.51296	31.10000	37.10000
20000	22.646	1.29377	20.10000	25.10250
25000	70.953	1.42614	68.29750	73.80000
30000	21.326	1.30205	18.70000	23.80250
35000	69.303	1.46131	66.40000	72.00000
40000	63.711	1.44291	60.70000	66.40000
45000	67.557	1.51026	64.59750	70.40000
50000	72.510	1.41725	69.60000	75.20000
55000	86.758	1.09557	84.60000	88.90000
60000	77.654	1.28872	75.00000	80.20000
65000	91.680	0.89662	89.90000	93.50000
70000	88.617	0.98213	86.70000	90.50000
75000	81.342	1.25159	78.80000	83.70000
80000	90.927	0.94276	89.10000	92.80000
85000	87.386	1.01869	85.40000	89.40000
90000	95.007	0.68397	93.70000	96.30000
95000	90.966	0.87309	89.20000	92.60000
100000	91.435	0.89159	89.70000	93.20000
105000	94.906	0.69450	93.50000	96.20000
110000	89.273	0.96782	87.40000	91.20000
115000	97.302	0.51226	96.30000	98.30000
125000	89.374	0.99959	87.40000	91.30000
130000	98.391	0.40635	97.60000	99.20000
135000	98.124	0.41825	97.20000	98.80000
145000	80.131	1.24597	77.60000	82.60000
155000	99.505	0.22606	99.00000	99.90000
160000	97.197	0.51173	96.20000	98.20000
170000	94.424	0.73505	93.00000	95.90000
180000	98.287	0.40698	97.40000	99.00000
190000	94.571	0.70759	93.20000	95.90000
