
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.102	0.09822	0.00000	0.30000
4250	0.102	0.09993	0.00000	0.30000
6500	6.313	0.76093	4.90000	7.90000
10000	14.276	1.11620	12.10000	16.50000
15000	19.403	1.26834	16.90000	21.90000
20000	26.274	1.30866	23.60000	28.90250
25000	50.405	1.54726	47.30000	53.50000
30000	47.245	1.49603	44.30000	50.10250
35000	53.493	1.53446	50.70000	56.50000
40000	51.482	1.62413	48.30000	54.90000
45000	68.627	1.47288	65.50000	71.60000
50000	61.694	1.59160	58.70000	65.10000
55000	86.267	1.03800	84.20000	88.20000
60000	80.805	1.23319	78.29750	83.20000
65000	83.428	1.18818	80.90000	85.60000
70000	81.669	1.27046	78.90000	84.10000
75000	89.962	0.93258	87.99750	91.60000
80000	87.676	1.07323	85.49750	89.70000
85000	86.368	1.07742	84.20000	88.40250
90000	88.061	1.01970	86.10000	90.00000
95000	89.843	0.96228	87.90000	91.70250
100000	88.931	0.98905	86.99750	90.90000
105000	97.004	0.51666	95.90000	97.90000
110000	95.732	0.64817	94.39750	96.90000
115000	97.317	0.49854	96.30000	98.20000
125000	97.202	0.50852	96.20000	98.20000
130000	98.916	0.32752	98.20000	99.50000
135000	97.896	0.46620	96.90000	98.80000
145000	94.093	0.72738	92.70000	95.50250
155000	96.580	0.59174	95.40000	97.70250
160000	96.989	0.53395	95.90000	98.00000
170000	93.522	0.78083	92.00000	95.00000
180000	99.401	0.25022	98.89750	99.80000
190000	95.699	0.63556	94.40000	96.90000
