
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.000	0.00000	0.00000	0.00000
6500	3.414	0.56433	2.39750	4.50000
10000	12.709	1.07618	10.70000	14.80000
15000	8.263	0.83465	6.69750	10.00000
20000	42.902	1.54706	39.90000	46.00000
25000	54.988	1.57047	52.09750	58.10000
30000	81.958	1.24163	79.60000	84.40000
35000	78.513	1.31147	76.00000	81.00000
40000	74.059	1.35691	71.39750	76.60000
45000	85.973	1.07830	84.00000	88.10000
50000	93.824	0.72583	92.30000	95.30000
55000	94.003	0.75320	92.50000	95.40000
60000	89.649	0.95854	87.80000	91.60000
65000	95.321	0.68425	94.00000	96.60000
70000	94.384	0.72414	92.90000	95.70000
75000	93.602	0.76757	92.00000	95.00000
80000	95.707	0.63767	94.40000	96.90000
85000	84.193	1.16826	81.80000	86.50000
90000	87.654	1.05384	85.70000	89.60000
95000	95.715	0.66478	94.40000	96.90000
100000	97.716	0.48109	96.70000	98.60000
105000	95.697	0.64182	94.29750	96.90000
110000	97.031	0.54442	95.90000	98.10000
115000	98.901	0.33559	98.20000	99.50000
125000	93.767	0.77284	92.20000	95.20000
130000	99.301	0.26857	98.70000	99.80000
135000	98.205	0.40572	97.40000	98.90250
145000	98.607	0.37038	97.89750	99.20000
155000	96.575	0.55804	95.40000	97.60000
160000	98.321	0.41549	97.40000	99.00000
170000	99.404	0.24661	98.90000	99.80000
180000	96.682	0.55492	95.50000	97.70000
190000	98.184	0.42955	97.30000	99.00000
