
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.197	0.14047	0.00000	0.50000
6500	0.815	0.28370	0.30000	1.40000
10000	7.188	0.84933	5.50000	8.80000
15000	22.161	1.34369	19.40000	24.70250
20000	41.452	1.59222	38.30000	44.50250
25000	56.577	1.60682	53.30000	59.60000
30000	70.286	1.37039	67.60000	73.00000
35000	77.791	1.30445	75.19750	80.40000
40000	84.641	1.09727	82.60000	86.80250
45000	89.519	0.97974	87.59750	91.40000
50000	91.908	0.89544	90.20000	93.70000
55000	92.139	0.82565	90.50000	93.70000
60000	94.342	0.72563	92.80000	95.70000
65000	97.617	0.46498	96.70000	98.50000
70000	96.690	0.57119	95.50000	97.80000
75000	97.550	0.47930	96.60000	98.40250
80000	96.496	0.57249	95.30000	97.60000
85000	96.426	0.59020	95.20000	97.50000
90000	97.899	0.45282	97.00000	98.70000
95000	99.199	0.28485	98.60000	99.70000
100000	98.713	0.35212	98.00000	99.40000
105000	98.602	0.36729	97.90000	99.30000
110000	99.301	0.26227	98.80000	99.80000
115000	99.794	0.13725	99.50000	100.00000
125000	99.302	0.26403	98.70000	99.80000
130000	94.577	0.70169	93.10000	95.80000
135000	99.903	0.09910	99.70000	100.00000
145000	99.701	0.17108	99.30000	100.00000
155000	99.899	0.09838	99.70000	100.00000
160000	99.900	0.09596	99.70000	100.00000
170000	99.799	0.14401	99.50000	100.00000
180000	99.896	0.10098	99.70000	100.00000
190000	99.899	0.10143	99.70000	100.00000
