
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.000	0.00000	0.00000	0.00000
6500	0.000	0.00000	0.00000	0.00000
10000	0.000	0.00000	0.00000	0.00000
15000	0.201	0.13718	0.00000	0.50000
20000	0.098	0.09689	0.00000	0.30000
25000	1.400	0.35502	0.70000	2.10000
30000	1.911	0.42538	1.10000	2.80000
35000	4.321	0.67534	3.10000	5.60000
40000	3.500	0.58869	2.30000	4.70000
45000	6.950	0.80581	5.50000	8.50250
50000	7.909	0.86653	6.39750	9.70000
55000	10.088	0.96425	8.30000	12.00250
60000	12.874	1.02592	10.80000	15.00000
65000	12.428	1.04746	10.40000	14.50000
70000	17.626	1.17923	15.30000	20.00000
75000	18.525	1.21240	16.40000	20.90000
80000	21.243	1.27781	18.70000	23.70000
85000	19.623	1.28068	17.10000	22.10250
90000	27.301	1.36744	24.60000	30.00000
95000	22.745	1.30925	20.30000	25.20250
100000	30.069	1.49637	27.19750	33.00250
105000	28.484	1.40672	25.80000	31.30000
110000	31.467	1.48150	28.70000	34.30250
115000	28.225	1.39415	25.60000	31.00000
125000	28.810	1.39726	26.30000	31.70000
130000	34.915	1.52606	32.00000	37.80250
135000	36.849	1.55076	33.99750	40.00000
145000	37.750	1.51292	34.59750	40.70000
155000	44.163	1.63243	40.79750	47.30000
160000	41.807	1.60602	38.79750	45.00000
170000	41.075	1.55281	38.00000	44.20250
180000	43.778	1.56222	40.89750	46.90000
190000	46.709	1.56416	43.60000	49.90000
