
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.697	0.26349	0.20000	1.30000
6500	6.224	0.81322	4.79750	7.90000
10000	20.218	1.29634	17.60000	22.70000
15000	37.189	1.52011	34.10000	40.10250
20000	54.141	1.51803	51.20000	57.00000
25000	68.167	1.44079	65.30000	70.90000
30000	76.230	1.33206	73.69750	78.80000
35000	70.807	1.46953	67.90000	73.60000
40000	92.983	0.79312	91.30000	94.50250
45000	95.511	0.64390	94.29750	96.70250
50000	94.267	0.73951	92.80000	95.70000
55000	95.103	0.68496	93.70000	96.40000
60000	98.087	0.43832	97.20000	98.90000
65000	95.615	0.63680	94.30000	96.80000
70000	98.084	0.42514	97.20000	98.90000
75000	98.418	0.40055	97.50000	99.10000
80000	98.376	0.40994	97.50000	99.20000
85000	97.993	0.46916	97.10000	98.80000
90000	99.092	0.30079	98.50000	99.60000
95000	98.681	0.35963	97.90000	99.30000
100000	97.894	0.46913	96.90000	98.80000
105000	99.396	0.24581	98.90000	99.80000
110000	99.485	0.23084	99.00000	99.90000
115000	99.018	0.31769	98.40000	99.60000
125000	99.079	0.30976	98.40000	99.60000
130000	99.506	0.21653	99.00000	99.90000
135000	99.898	0.09973	99.70000	100.00000
145000	99.698	0.16680	99.39750	100.00000
155000	99.511	0.21987	99.10000	99.90000
160000	99.602	0.20420	99.20000	100.00000
170000	99.610	0.20138	99.20000	99.90000
180000	99.611	0.19885	99.20000	99.90000
190000	99.704	0.17298	99.30000	100.00000
