
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.100	0.10436	0.00000	0.30000
6500	2.097	0.44235	1.30000	3.00000
10000	10.977	0.96451	9.20000	12.80000
15000	19.660	1.24759	17.29750	22.10000
20000	43.076	1.62089	39.90000	46.30000
25000	47.486	1.58514	44.20000	50.50000
30000	77.752	1.36234	75.00000	80.30000
35000	67.050	1.43669	64.20000	69.70000
40000	89.496	0.97694	87.50000	91.50000
45000	86.786	1.10433	84.50000	88.90000
50000	91.074	0.92724	89.10000	92.80250
55000	93.593	0.77388	92.10000	95.00000
60000	96.691	0.59290	95.50000	97.80000
65000	88.385	1.03497	86.40000	90.40000
70000	98.394	0.39294	97.60000	99.10000
75000	97.520	0.48078	96.59750	98.40000
80000	98.306	0.40346	97.49750	99.00000
85000	98.398	0.40136	97.60000	99.10000
90000	99.391	0.24170	98.90000	99.80000
95000	99.398	0.24744	98.90000	99.80000
100000	98.399	0.40933	97.59750	99.10250
105000	99.605	0.20103	99.19750	99.90000
110000	99.400	0.24091	98.90000	99.80000
115000	99.197	0.28494	98.60000	99.70000
125000	99.118	0.30073	98.50000	99.60250
130000	99.206	0.28301	98.69750	99.70000
135000	99.894	0.10378	99.70000	100.00000
145000	99.697	0.17159	99.30000	100.00000
155000	99.899	0.10044	99.70000	100.00000
160000	99.795	0.14227	99.50000	100.00000
170000	99.406	0.23997	98.90000	99.80000
180000	99.898	0.09979	99.70000	100.00000
190000	100.000	0.00000	100.00000	100.00000
