
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.103	0.10084	0.00000	0.30000
6500	0.101	0.09894	0.00000	0.30000
10000	2.189	0.45956	1.30000	3.20000
15000	15.031	1.13783	12.70000	17.30000
20000	26.096	1.36973	23.40000	28.70000
25000	42.318	1.53462	39.30000	45.30000
30000	38.419	1.52486	35.30000	41.50000
35000	59.473	1.56143	56.40000	62.60000
40000	47.511	1.59639	44.40000	50.60000
45000	70.570	1.40537	67.80000	73.40000
50000	61.492	1.53141	58.70000	64.50000
55000	70.760	1.39093	68.19750	73.50250
60000	43.193	1.54445	40.19750	46.10250
65000	57.736	1.49981	54.70000	60.50000
70000	37.288	1.53331	34.30000	40.30000
75000	79.863	1.22638	77.40000	82.20250
80000	76.375	1.27281	73.89750	78.90000
85000	78.908	1.30554	76.20000	81.40000
90000	76.121	1.34356	73.39750	78.70250
95000	79.451	1.25166	76.99750	81.90000
100000	82.445	1.18865	80.00000	84.70000
105000	90.797	0.90650	89.00000	92.50000
110000	90.980	0.89830	89.20000	92.70000
115000	82.797	1.18588	80.50000	85.00250
125000	79.844	1.23981	77.30000	82.10000
130000	83.426	1.14944	81.20000	85.70250
135000	88.014	1.05133	86.00000	90.00000
145000	91.988	0.82507	90.39750	93.50000
155000	87.382	1.05697	85.20000	89.30000
160000	93.628	0.76093	92.10000	95.00000
170000	88.297	1.04314	86.19750	90.40000
180000	84.499	1.15466	82.30000	86.90000
190000	95.596	0.65724	94.30000	96.90000
