
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.000	0.00000	0.00000	0.00000
6500	0.000	0.00000	0.00000	0.00000
10000	0.796	0.27992	0.30000	1.40000
15000	3.197	0.57012	2.19750	4.40000
20000	8.600	0.88787	6.90000	10.40000
25000	15.269	1.15361	13.10000	17.70000
30000	16.918	1.17697	14.60000	19.30000
35000	30.361	1.49127	27.40000	33.40250
40000	31.227	1.49571	28.40000	34.40000
45000	42.960	1.59746	39.80000	46.10000
50000	47.313	1.61794	44.30000	50.70000
55000	52.412	1.54355	49.40000	55.50000
60000	54.411	1.59668	51.29750	57.60250
65000	62.580	1.48814	59.60000	65.60000
70000	64.016	1.44766	61.10000	66.80000
75000	68.885	1.47526	66.10000	71.70000
80000	76.538	1.33606	73.90000	79.20000
85000	73.983	1.37157	71.20000	76.60250
90000	76.545	1.40494	73.89750	79.20000
95000	72.275	1.40845	69.50000	74.90000
100000	72.542	1.41420	69.90000	75.30250
105000	72.451	1.41297	69.70000	75.30000
110000	74.816	1.38259	72.10000	77.60000
115000	78.562	1.28245	76.20000	81.10000
125000	78.652	1.30863	75.90000	81.10000
130000	80.903	1.28122	78.40000	83.30000
135000	89.772	0.99629	87.70000	91.70000
145000	85.890	1.09023	83.89750	88.10000
155000	80.949	1.23510	78.69750	83.40000
160000	88.162	1.07353	86.00000	90.30000
170000	90.990	0.90429	89.10000	92.70000
180000	84.228	1.19896	81.90000	86.50000
190000	89.947	0.93806	87.99750	91.70000
